apple	True
ashtray	True
ball	True
balloon	True
banana	True
banjo	True
barrel	True
baton	True
beets	True
biscuit	True
blueberry	True
bowl	True
bracelet	True
bucket	True
cabbage	True
cantaloupe	True
cherry	True
cigarette	True
clock	True
coconut	True
coin	True
crown	True
cushion	True
dish	True
doorknob	True
drain	True
drum	True
earmuffs	True
football	True
grape	True
grapefruit	True
grenade	True
honeydew	True
hose	True
mandarin	True
marble	True
medal	True
nectarine	True
onions	True
orange	True
pan	True
peach	True
pearl	True
peas	True
peg	True
pen	True
pickle	True
pie	True
plate	True
plum	True
pot	True
pumpkin	True
racquet	True
radish	True
rattle	True
rice	True
rocket	True
saucer	True
skillet	True
stone	True
strainer	True
table	True
tangerine	True
thermometer	True
tomato	True
tray	True
turnip	True
umbrella	True
urn	True
wand	True
wheel	True
pony	False
inn	False
building	False
emerald	False
colander	False
flamingo	False
lamb	False
canary	False
toilet	False
spoon	False
toad	False
bed	False
pineapple	False
anchor	False
bull	False
wall	False
bagpipe	False
bridge	False
nightingale	False
nightgown	False
carrot	False
hyena	False
van	False
apartment	False
beetle	False
box	False
cloak	False
mouse	False
cathedral	False
guitar	False
motorcycle	False
grasshopper	False
bullet	False
crow	False
stereo	False
leotards	False
airplane	False
submarine	False
bathtub	False
razor	False
sofa	False
train	False
mug	False
sheep	False
accordion	False
cellar	False
necklace	False
cage	False
eggplant	False
unicycle	False
pier	False
bottle	False
wagon	False
crossbow	False
cedar	False
walrus	False
carpet	False
flea	False
octopus	False
toaster	False
chisel	False
asparagus	False
fawn	False
mirror	False
axe	False
truck	False
donkey	False
avocado	False
bluejay	False
beaver	False
scooter	False
tuba	False
swan	False
cake	False
worm	False
sandpaper	False
ox	False
mushroom	False
radio	False
ambulance	False
eagle	False
turtle	False
hoe	False
doll	False
basket	False
alligator	False
flute	False
bouquet	False
salamander	False
cucumber	False
dress	False
cheetah	False
cheese	False
elevator	False
trolley	False
pheasant	False
finch	False
fork	False
spinach	False
crayon	False
celery	False
moth	False
boat	False
corkscrew	False
skirt	False
ant	False
frog	False
clam	False
pants	False
clarinet	False
basement	False
rat	False
wrench	False
apron	False
couch	False
spear	False
penguin	False
crab	False
cart	False
turkey	False
freezer	False
cranberry	False
robe	False
whale	False
rooster	False
magazine	False
shovel	False
gate	False
ladle	False
pin	False
lion	False
sink	False
saddle	False
rhubarb	False
trailer	False
projector	False
banner	False
zebra	False
cannon	False
tent	False
muzzle	False
boots	False
cupboard	False
drapes	False
lantern	False
trumpet	False
tripod	False
leopard	False
paintbrush	False
gun	False
otter	False
platypus	False
pillow	False
gorilla	False
blouse	False
barn	False
desk	False
swimsuit	False
cello	False
cigar	False
pine	False
kite	False
sparrow	False
rocker	False
microwave	False
bungalow	False
prune	False
whistle	False
nylons	False
pencil	False
jet	False
screwdriver	False
sandals	False
bear	False
chair	False
skunk	False
budgie	False
hare	False
lobster	False
parakeet	False
lettuce	False
pajamas	False
potato	False
missile	False
rope	False
house	False
eel	False
broom	False
brick	False
deer	False
seaweed	False
bomb	False
rabbit	False
caterpillar	False
helicopter	False
tortoise	False
catapult	False
bureau	False
ostrich	False
elk	False
vine	False
parsley	False
coyote	False
harpsichord	False
gopher	False
stork	False
tuna	False
guppy	False
buckle	False
dagger	False
raspberry	False
cabin	False
tie	False
coat	False
hawk	False
buzzard	False
broccoli	False
horse	False
jacket	False
toy	False
sleigh	False
surfboard	False
hammer	False
armour	False
pepper	False
violin	False
cockroach	False
fence	False
seagull	False
iguana	False
chandelier	False
goat	False
key	False
hornet	False
shell	False
wasp	False
shed	False
envelope	False
gloves	False
goldfish	False
peacock	False
wheelbarrow	False
hut	False
butterfly	False
parka	False
duck	False
snail	False
lime	False
raccoon	False
rattlesnake	False
slingshot	False
bus	False
stick	False
mink	False
shirt	False
pistol	False
lamp	False
yacht	False
raisin	False
camisole	False
hamster	False
spider	False
chain	False
fox	False
helmet	False
beehive	False
bike	False
tricycle	False
screws	False
scarf	False
belt	False
birch	False
shelves	False
panther	False
garlic	False
fridge	False
bag	False
caribou	False
pig	False
willow	False
church	False
bedroom	False
cup	False
groundhog	False
olive	False
rock	False
pear	False
dishwasher	False
moose	False
emu	False
level	False
candle	False
mittens	False
tiger	False
python	False
hook	False
spade	False
squirrel	False
harmonica	False
camel	False
cork	False
sled	False
shrimp	False
cottage	False
cape	False
blackbird	False
grater	False
jar	False
harp	False
machete	False
calf	False
vest	False
walnut	False
menu	False
cow	False
oak	False
crowbar	False
brush	False
lemon	False
raft	False
trombone	False
chipmunk	False
veil	False
dunebuggy	False
mixer	False
revolver	False
subway	False
chimp	False
blender	False
microscope	False
limousine	False
shoes	False
mat	False
giraffe	False
shawl	False
catfish	False
skateboard	False
sack	False
owl	False
elephant	False
mackerel	False
chapel	False
rifle	False
bench	False
oriole	False
dresser	False
jeans	False
scissors	False
kettle	False
yam	False
slippers	False
skis	False
goose	False
raven	False
buggy	False
pelican	False
bread	False
salmon	False
socks	False
bolts	False
comb	False
crocodile	False
seal	False
drill	False
stove	False
bra	False
squid	False
rake	False
canoe	False
tractor	False
zucchini	False
cauliflower	False
car	False
faucet	False
chickadee	False
skyscraper	False
sword	False
pigeon	False
thimble	False
whip	False
trout	False
jeep	False
beans	False
corn	False
curtains	False
ship	False
shotgun	False
tomahawk	False
tongs	False
bison	False
starling	False
book	False
saxophone	False
partridge	False
trousers	False
minnow	False
oven	False
sailboat	False
escalator	False
typewriter	False
sledgehammer	False
dog	False
dolphin	False
piano	False
bookcase	False
shack	False
spatula	False
sweater	False
certificate	False
ruler	False
bayonet	False
dove	False
falcon	False
shield	False
tack	False
strawberry	False
tap	False
porcupine	False
housefly	False
cougar	False
perch	False
napkin	False
dandelion	False
door	False
woodpecker	False
bazooka	False
buffalo	False
chicken	False
gown	False
pyramid	False
robin	False
cabinet	False
cat	False
cod	False
harpoon	False
hatchet	False
taxi	False
clamp	False
garage	False
telephone	False
pliers	False
closet	False
sardine	False
vulture	False
knife	False
medal_tally	False
umbrella_salesman	False
cigarette_industry	False
inch_dish	True
table_saw	False
orange_juice	False
rice_production	False
cigarette_advertising	False
cherry_soda	False
football_fan	False
banana_import	False
peach_tree	False
ball_player	False
cigarette_sale	False
balloon_angioplasty	False
tomato_bug	False
grenade_launcher	False
rocket_system	False
apple_bin	False
fountain_pen	False
pork_barrel	False
crown_prince	False
tar_ball	True
shot_clock	False
grape_soda	False
oil_strainer	True
clay_pot	True
table_setting	False
rice_producer	False
vegetarian_dish	False
football_practice	False
cooking_pot	True
medal_count	False
cigarette_component	False
apple_species	False
coin_price	False
carrier_rocket	False
plate_umpire	False
grenade_explosion	False
banana_dispute	False
cigarette_maker	False
cigarette_line	False
table_grape	True
football_team	False
aluminum_wheel	True
hand_grenade	True
football_playoff	False
football_game	False
winter_ball	False
plate_playbook	False
rice_export	False
banana_tree	False
tomato_puree	False
tar_bucket	True
football_league	False
blackjack_table	True
apple_product	False
pasta_dish	False
clock_speed	False
rocket_motor	False
gem_stone	True
cigarette_butt	False
wrecking_ball	True
medal_table	False
rice_plant	False
inch_plate	True
glass_bowl	True
stone_furniture	False
cigarette_consumption	False
marble_facing	False
rice_paddy	False
alloy_wheel	True
rice_market	False
rice_import	False
marble_floor	False
cigarette_company	False
rocket_program	False
cigarette_smoking	False
rice_crop	False
coin_dealer	False
balloon_flight	False
cigarette_smoker	False
table_dance	False
ball_rights	False
rice_grower	False
banana_farmer	False
kidney_stone	False
banana_producer	False
inch_skillet	True
medal_hope	False
water_balloon	True
golf_ball	True
iron_wheel	True
gold_medal	True
rocket_science	False
water_pearl	True
banana_ruling	False
medal_ceremony	False
paper_plate	True
cigarette_pack	False
cigarette_package	False
tomato_soup	False
football_history	False
rice_pudding	False
dollar_coin	True
ball_deflection	False
cigarette_smoke	False
banana_importer	False
stone_tablet	False
cat_biscuit	False
championship_medal	True
cigarette_price	False
grape_vine	False
popcorn_ball	True
gold_coin	True
football_analyst	False
serving_plate	True
football_star	False
rice_vinegar	False
craps_table	False
fruit_ball	True
rocket_booster	True
grape_variety	False
rice_farmer	False
rice_smuggler	False
medal_game	False
table_manner	False
oil_drum	True
cardboard_tray	False
baby_biscuit	False
football_coverage	False
rice_cake	True
buffet_table	False
apple_orchard	False
plate_appearance	False
gourmet_biscuit	False
medal_standing	False
cigarette_factory	False
rice_price	False
cigarette_ad	False
medal_contender	False
tin_plate	True
grape_species	False
grenade_attack	False
vegetarian_plate	False
cigarette_market	False
peach_jam	False
table_centerpiece	False
night_football	False
football_world	False
rice_wine	False
football_program	False
football_respectability	False
negotiation_table	False
inch_wheel	True
rocket_ship	False
rocket_launch	False
alarm_clock	False
pie_plate	True
cigarette_brand	False
plate_shift	False
football_coach	False
banana_export	False
banana_plantation	False
apple_storage	False
banana_importation	False
apple_grower	False
flower_pot	True
crystal_ball	True
football_association	False
rice_bowl	True
body_clock	True
apple_crop	False
wine_grape	False
apple_juice	False
coffee_saucer	True
rice_output	False
orange_soda	False
rice_field	False
sausage_ball	True
grape_grower	False
apple_tree	False
marble_table	True
rocket_fire	False
banana_smuggling	False
pot_song	False
picnic_table	False
pen_shape	False
coin_exchange	False
football_championship	False
population_drain	False
helium_balloon	True
grape_guru	False
drum_machine	False
tomato_sauce	False
football_operation	False
rice_exporter	False
stone_city	False
pumpkin_importation	False
rocket_attack	False
casserole_dish	True
rocket_technology	False
football_player	False
water_hose	False
satellite_dish	True
grape_juice	False
cigarette_tax	False
cigarette_manufacturer	False
clock_tick	False
steel_drum	True
football_club	False
coin_flip	False
coconut_tree	False
ball_cap	False
football_match	False
time_table	False
orange_slice	False
apple_cider	False
rocket_scientist	False
football_career	False
dish_owner	False
bargaining_table	False
rocket_fuel	False
gallon_drum	True
roulette_wheel	True
serving_bowl	True
football_hero	False
tofu_ball	True
style_pen	False
apple_cake	True
bowl_bid	False
bowl_appearance	False
restrictor_plate	False
rice_harvest	False
baby_coconut	True
apple_pie	True
gold_bracelet	True
push_button	True
door_bell	True
pin_button	True
cartridge_case	True
cheese_wheel	True
pizza_bagel	True
pan_cake	True
pizza_slice	False
engagement_ring	False
sink_drain	True
ice_cube	False
chocolate_bar	False
bus_ticket	False
window_frame	False
license_plate	False
christmas_tree	False
